date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:38:11	2520/2520	---M-Z	200	added ('OK')	text/xml	date:Thu,%2012%20Apr%202018%2004:38:11%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fcung-ung-sec-trong-nuoc%2F&format=xml	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed0f34	(from http://archive.agribankquan5.com.vn/cung-ung-sec-trong-nuoc/)
11:38:12	2459/2459	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Apr%202018%2004:38:12%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fbao-hiem-cho-chu-the-quoc-te%2F	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed08ca.json	(from http://archive.agribankquan5.com.vn/bao-hiem-cho-chu-the-quoc-te/)
11:38:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:38:12%20GMT	http://archive.agribankquan5.com.vn/?p=860	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/index08e2.html	(from http://archive.agribankquan5.com.vn/bao-hiem-cho-chu-the-quoc-te/)
11:38:13	2596/2596	---M-Z	200	added ('OK')	text/xml	date:Thu,%2012%20Apr%202018%2004:38:13%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fbao-hiem-cho-chu-the-quoc-te%2F&format=xml	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed6946	(from http://archive.agribankquan5.com.vn/bao-hiem-cho-chu-the-quoc-te/)
11:38:14	2424/2424	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Apr%202018%2004:38:13%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fbao-hiem-bao-an-tin-dung%2F	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed0ce8.json	(from http://archive.agribankquan5.com.vn/bao-hiem-bao-an-tin-dung/)
11:38:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:38:14%20GMT	http://archive.agribankquan5.com.vn/?p=858	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/index9117.html	(from http://archive.agribankquan5.com.vn/bao-hiem-bao-an-tin-dung/)
11:38:15	2549/2549	---M-Z	200	added ('OK')	text/xml	date:Thu,%2012%20Apr%202018%2004:38:14%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fbao-hiem-bao-an-tin-dung%2F&format=xml	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embedaec1	(from http://archive.agribankquan5.com.vn/bao-hiem-bao-an-tin-dung/)
11:38:16	2659/2659	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Apr%202018%2004:38:15%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fdich-vu-thanh-toan-hoa-don-cuoc-dien-thoai-tra-sau%2F	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embedb3a0.json	(from http://archive.agribankquan5.com.vn/dich-vu-thanh-toan-hoa-don-cuoc-dien-thoai-tra-sau/)
11:38:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:38:15%20GMT	http://archive.agribankquan5.com.vn/?p=856	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/index763e.html	(from http://archive.agribankquan5.com.vn/dich-vu-thanh-toan-hoa-don-cuoc-dien-thoai-tra-sau/)
11:38:16	2808/2808	---M-Z	200	added ('OK')	text/xml	date:Thu,%2012%20Apr%202018%2004:38:16%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fdich-vu-thanh-toan-hoa-don-cuoc-dien-thoai-tra-sau%2F&format=xml	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed4870	(from http://archive.agribankquan5.com.vn/dich-vu-thanh-toan-hoa-don-cuoc-dien-thoai-tra-sau/)
11:38:17	2449/2449	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Apr%202018%2004:38:17%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fdich-vu-chuyen-khoan-bang-sms%2F	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed5f79.json	(from http://archive.agribankquan5.com.vn/dich-vu-chuyen-khoan-bang-sms/)
11:38:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:38:17%20GMT	http://archive.agribankquan5.com.vn/?p=854	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/index461a.html	(from http://archive.agribankquan5.com.vn/dich-vu-chuyen-khoan-bang-sms/)
11:38:18	2580/2580	---M-Z	200	added ('OK')	text/xml	date:Thu,%2012%20Apr%202018%2004:38:18%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fdich-vu-chuyen-khoan-bang-sms%2F&format=xml	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed4610	(from http://archive.agribankquan5.com.vn/dich-vu-chuyen-khoan-bang-sms/)
11:38:19	2584/2584	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Apr%202018%2004:38:18%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fdich-vu-mua-the-game-bang-dien-thoai-di-dong%2F	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embedb4d4.json	(from http://archive.agribankquan5.com.vn/dich-vu-mua-the-game-bang-dien-thoai-di-dong/)
11:38:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:38:19%20GMT	http://archive.agribankquan5.com.vn/?p=852	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/index914d.html	(from http://archive.agribankquan5.com.vn/dich-vu-mua-the-game-bang-dien-thoai-di-dong/)
11:38:20	2733/2733	---M-Z	200	added ('OK')	text/xml	date:Thu,%2012%20Apr%202018%2004:38:19%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fdich-vu-mua-the-game-bang-dien-thoai-di-dong%2F&format=xml	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed1ccc	(from http://archive.agribankquan5.com.vn/dich-vu-mua-the-game-bang-dien-thoai-di-dong/)
11:38:20	2519/2519	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Apr%202018%2004:38:20%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fdich-vu-nap-tien-vi-dien-tu-vnmart%2F	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed419b.json	(from http://archive.agribankquan5.com.vn/dich-vu-nap-tien-vi-dien-tu-vnmart/)
11:38:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:38:20%20GMT	http://archive.agribankquan5.com.vn/?p=850	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/indexfe6b.html	(from http://archive.agribankquan5.com.vn/dich-vu-nap-tien-vi-dien-tu-vnmart/)
11:38:21	2659/2659	---M-Z	200	added ('OK')	text/xml	date:Thu,%2012%20Apr%202018%2004:38:21%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fdich-vu-nap-tien-vi-dien-tu-vnmart%2F&format=xml	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embedc1cd	(from http://archive.agribankquan5.com.vn/dich-vu-nap-tien-vi-dien-tu-vnmart/)
11:38:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:38:22%20GMT	http://archive.agribankquan5.com.vn/?p=848	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/indexab1b.html	(from http://archive.agribankquan5.com.vn/dich-vu-nap-tien-dien-thoai-di-dong-tra-truoc/)
11:38:23	2634/2634	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Apr%202018%2004:38:22%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fdich-vu-nap-tien-dien-thoai-di-dong-tra-truoc%2F	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embedd28d.json	(from http://archive.agribankquan5.com.vn/dich-vu-nap-tien-dien-thoai-di-dong-tra-truoc/)
11:38:24	2798/2798	---M-Z	200	added ('OK')	text/xml	date:Thu,%2012%20Apr%202018%2004:38:24%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fdich-vu-nap-tien-dien-thoai-di-dong-tra-truoc%2F&format=xml	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed6ce0	(from http://archive.agribankquan5.com.vn/dich-vu-nap-tien-dien-thoai-di-dong-tra-truoc/)
11:38:25	2409/2409	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Apr%202018%2004:38:25%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fdich-vu-van-tin-so-du%2F	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed02e9.json	(from http://archive.agribankquan5.com.vn/dich-vu-van-tin-so-du/)
11:38:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:38:25%20GMT	http://archive.agribankquan5.com.vn/?p=846	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/index2487.html	(from http://archive.agribankquan5.com.vn/dich-vu-van-tin-so-du/)
11:38:26	2537/2537	---M-Z	200	added ('OK')	text/xml	date:Thu,%2012%20Apr%202018%2004:38:25%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fdich-vu-van-tin-so-du%2F&format=xml	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed5503	(from http://archive.agribankquan5.com.vn/dich-vu-van-tin-so-du/)
11:38:27	2614/2614	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Apr%202018%2004:38:26%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fdich-vu-tu-dong-thong-bao-bien-dong-so-du%2F	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed35ab.json	(from http://archive.agribankquan5.com.vn/dich-vu-tu-dong-thong-bao-bien-dong-so-du/)
11:38:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:38:27%20GMT	http://archive.agribankquan5.com.vn/?p=828	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/indexe4dc.html	(from http://archive.agribankquan5.com.vn/dich-vu-tu-dong-thong-bao-bien-dong-so-du/)
11:38:28	2766/2766	---M-Z	200	added ('OK')	text/xml	date:Thu,%2012%20Apr%202018%2004:38:27%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fdich-vu-tu-dong-thong-bao-bien-dong-so-du%2F&format=xml	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embedcf7b	(from http://archive.agribankquan5.com.vn/dich-vu-tu-dong-thong-bao-bien-dong-so-du/)
11:38:28	2673/2673	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Apr%202018%2004:38:28%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2F1232-2%2F	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embedd9a1.json	(from http://archive.agribankquan5.com.vn/1232-2/)
11:38:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:38:28%20GMT	http://archive.agribankquan5.com.vn/?p=1232	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/index2167.html	(from http://archive.agribankquan5.com.vn/1232-2/)
11:38:29	2822/2822	---M-Z	200	added ('OK')	text/xml	date:Thu,%2012%20Apr%202018%2004:38:29%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2F1232-2%2F&format=xml	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed57f4	(from http://archive.agribankquan5.com.vn/1232-2/)
11:38:32	2601/2601	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Apr%202018%2004:38:31%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fngan-hang-dau-dau-vi-the%2F	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embeddd1f.json	(from http://archive.agribankquan5.com.vn/ngan-hang-dau-dau-vi-the/)
11:38:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:38:31%20GMT	http://archive.agribankquan5.com.vn/?p=1228	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/index5e1c.html	(from http://archive.agribankquan5.com.vn/ngan-hang-dau-dau-vi-the/)
11:38:32	47078/47078	---M--	200	added ('OK')	image/jpeg	etag:%22b7e6-569902ce5046e%22	http://archive.agribankquan5.com.vn/wp-content/uploads/2015/10/the.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-content/uploads/2015/10/the.jpg	(from http://archive.agribankquan5.com.vn/ngan-hang-dau-dau-vi-the/)
11:38:33	2758/2758	---M-Z	200	added ('OK')	text/xml	date:Thu,%2012%20Apr%202018%2004:38:32%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fngan-hang-dau-dau-vi-the%2F&format=xml	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embedb9fb	(from http://archive.agribankquan5.com.vn/ngan-hang-dau-dau-vi-the/)
11:38:34	27355/27355	---M--	200	added ('OK')	image/jpeg	etag:%226adb-569a48da13544%22	http://archive.agribankquan5.com.vn/wp-content/uploads/thumbs/the-35ys7zn7zb11boj1xw4a2o.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-content/uploads/thumbs/the-35ys7zn7zb11boj1xw4a2o.jpg	(from http://archive.agribankquan5.com.vn/ngan-hang-dau-dau-vi-the/)
11:38:35	2435/2435	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Apr%202018%2004:38:34%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fgiu-vnd-se-co-loi-hon-usd%2F	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed2ca9.json	(from http://archive.agribankquan5.com.vn/giu-vnd-se-co-loi-hon-usd/)
11:38:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:38:35%20GMT	http://archive.agribankquan5.com.vn/?p=1226	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/indexa5f9.html	(from http://archive.agribankquan5.com.vn/giu-vnd-se-co-loi-hon-usd/)
11:38:36	2557/2557	---M-Z	200	added ('OK')	text/xml	date:Thu,%2012%20Apr%202018%2004:38:35%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fgiu-vnd-se-co-loi-hon-usd%2F&format=xml	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed2e63	(from http://archive.agribankquan5.com.vn/giu-vnd-se-co-loi-hon-usd/)
11:38:36	2944/2944	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Apr%202018%2004:38:36%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fmbke-lai-suat-tien-gui-giam-co-the-la-tien-de-giam-lai-suat-cho-vay-usd%2F	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed9476.json	(from http://archive.agribankquan5.com.vn/mbke-lai-suat-tien-gui-giam-co-the-la-tien-de-giam-lai-suat-cho-vay-usd/)
11:38:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:38:36%20GMT	http://archive.agribankquan5.com.vn/?p=1223	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/index6bb7.html	(from http://archive.agribankquan5.com.vn/mbke-lai-suat-tien-gui-giam-co-the-la-tien-de-giam-lai-suat-cho-vay-usd/)
11:38:37	3140/3140	---M-Z	200	added ('OK')	text/xml	date:Thu,%2012%20Apr%202018%2004:38:37%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fmbke-lai-suat-tien-gui-giam-co-the-la-tien-de-giam-lai-suat-cho-vay-usd%2F&format=xml	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed4fca	(from http://archive.agribankquan5.com.vn/mbke-lai-suat-tien-gui-giam-co-the-la-tien-de-giam-lai-suat-cho-vay-usd/)
11:38:39	29442/29442	---M--	200	added ('OK')	image/jpeg	etag:%227302-569a66592f3ee%22	http://archive.agribankquan5.com.vn/wp-content/uploads/thumbs/usd-35ys7zrqtlk83q9xbraxog.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-content/uploads/thumbs/usd-35ys7zrqtlk83q9xbraxog.jpg	(from http://archive.agribankquan5.com.vn/mbke-lai-suat-tien-gui-giam-co-the-la-tien-de-giam-lai-suat-cho-vay-usd/)
11:38:40	2614/2614	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Apr%202018%2004:38:39%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fnhnn-bat-ngo-giam-lai-suat-tien-gui-usd-ve-0nam%2F	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed8a9f.json	(from http://archive.agribankquan5.com.vn/nhnn-bat-ngo-giam-lai-suat-tien-gui-usd-ve-0nam/)
11:38:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:38:39%20GMT	http://archive.agribankquan5.com.vn/?p=1221	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/index1596.html	(from http://archive.agribankquan5.com.vn/nhnn-bat-ngo-giam-lai-suat-tien-gui-usd-ve-0nam/)
11:38:40	2757/2757	---M-Z	200	added ('OK')	text/xml	date:Thu,%2012%20Apr%202018%2004:38:40%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fnhnn-bat-ngo-giam-lai-suat-tien-gui-usd-ve-0nam%2F&format=xml	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed2136	(from http://archive.agribankquan5.com.vn/nhnn-bat-ngo-giam-lai-suat-tien-gui-usd-ve-0nam/)
11:38:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:38:43%20GMT	http://archive.agribankquan5.com.vn/?p=1218	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/index9e83.html	(from http://archive.agribankquan5.com.vn/day-manh-thanh-toan-qua-pos/)
11:38:44	2590/2590	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Apr%202018%2004:38:43%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fday-manh-thanh-toan-qua-pos%2F	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed7db5.json	(from http://archive.agribankquan5.com.vn/day-manh-thanh-toan-qua-pos/)
11:38:45	2744/2744	---M-Z	200	added ('OK')	text/xml	date:Thu,%2012%20Apr%202018%2004:38:45%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fday-manh-thanh-toan-qua-pos%2F&format=xml	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embeda211	(from http://archive.agribankquan5.com.vn/day-manh-thanh-toan-qua-pos/)
11:38:47	118/118	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:38:47%20GMT	http://thoibaonganhang.vn/stores/news_dataimages/thanhlm/092015/28/08/d31c16640f18e4deef4650390c1a6c20_POS_1.jpg.pagespeed.ce.H3nHsOQW4_.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/thoibaonganhang.vn/stores/news_dataimages/thanhlm/092015/28/08/d31c16640f18e4deef4650390c1a6c20_POS_1.jpg.pagespeed.ce.H3nHsOQW4_.b2.delayed	(from http://archive.agribankquan5.com.vn/day-manh-thanh-toan-qua-pos/)
11:38:47	126/126	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:38:47%20GMT	http://thoibaonganhang.vn/stores/news_dataimages/minhvl/092015/17/08/b929cc93c9bc2faf0462baa53ad368ee_image003_Copy.jpg.pagespeed.ce.V_Wkl4yiiB.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/thoibaonganhang.vn/stores/news_dataimages/minhvl/092015/17/08/b929cc93c9bc2faf0462baa53ad368ee_image003_Copy.jpg.pagespeed.ce.V_Wkl4yiiB.jpg	(from http://archive.agribankquan5.com.vn/bom-manh-von-cho-du-an-cong-nghe-cao/)
11:38:49	2520/2520	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Apr%202018%2004:38:48%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fbom-manh-von-cho-du-an-cong-nghe-cao%2F	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embedbba3.json	(from http://archive.agribankquan5.com.vn/bom-manh-von-cho-du-an-cong-nghe-cao/)
11:38:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:38:49%20GMT	http://archive.agribankquan5.com.vn/?p=1216	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/index9f30.html	(from http://archive.agribankquan5.com.vn/bom-manh-von-cho-du-an-cong-nghe-cao/)
11:38:49	25607/25607	---M--	200	added ('OK')	image/jpeg	etag:%226407-569a48efac61b%22	http://archive.agribankquan5.com.vn/wp-content/uploads/thumbs/thanh-toan-the-qua-Pos-35ys7zn7zb11boj1xw4a2o.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-content/uploads/thumbs/thanh-toan-the-qua-Pos-35ys7zn7zb11boj1xw4a2o.jpg	(from http://archive.agribankquan5.com.vn/day-manh-thanh-toan-qua-pos/)
11:38:50	2648/2648	---M-Z	200	added ('OK')	text/xml	date:Thu,%2012%20Apr%202018%2004:38:50%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fbom-manh-von-cho-du-an-cong-nghe-cao%2F&format=xml	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embedc6dc	(from http://archive.agribankquan5.com.vn/bom-manh-von-cho-du-an-cong-nghe-cao/)
11:38:50	126/126	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Apr%202018%2004:38:50%20GMT	http://thoibaonganhang.vn/stores/news_dataimages/minhvl/092015/17/08/b929cc93c9bc2faf0462baa53ad368ee_image003_Copy.jpg.pagespeed.ce.V_Wkl4yiiB.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/thoibaonganhang.vn/stores/news_dataimages/minhvl/092015/17/08/b929cc93c9bc2faf0462baa53ad368ee_image003_Copy.jpg.pagespeed.ce.V_Wkl4yiiB.b6.delayed	(from http://archive.agribankquan5.com.vn/bom-manh-von-cho-du-an-cong-nghe-cao/)
11:38:50	165056/165056	---M--	200	added ('OK')	image/jpeg	etag:%22284c0-569902ce25106%22	http://archive.agribankquan5.com.vn/wp-content/uploads/2015/09/thanh-toan-the-qua-Pos.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-content/uploads/2015/09/thanh-toan-the-qua-Pos.jpg	(from http://archive.agribankquan5.com.vn/day-manh-thanh-toan-qua-pos/)
